unique_key,surah_number,ayat_number,arabic_root_word,normalized_arabic_word,translitaration_word,english_word_subject_category,english_word_sub_subject_category,word_sub_category_description,inference_flag,hadith_reference,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
280,2,237,????????,???????,zurriyyatun ,Allah,Allah Sees all that you do,And do not forget the graciousness between yourselves. For Allah sees well all that you do.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
284,2,237,????????,???????,zurriyyatun ,Deeds,Allah Sees all that you do,And do not forget the graciousness between yourselves. For Allah sees well all that you do.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294,2,237,????????,???????,zurriyyatun ,Know,Allah Sees all that you do,And do not forget the graciousness between yourselves. For Allah sees well all that you do.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296,2,237,????????,???????,zurriyyatun ,Relationship,Husband & Wife relationship,And do not forget the graciousness between yourselves. For Allah sees well all that you do.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
282,2,237,????????,???????,zurriyyatun ,Compensation to Divorcee,Divorce compensation,"And if you divorce them before consummation, but after the fixation of a dower, then half of the dower (Is due to the wife), unless they remit it or (the man's half) is remitted by him in whose hands is the marriage tie; and the remission (of the man's half) is the nearest to righteousness",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283,2,237,????????,???????,zurriyyatun ,Consummation of Marriage,Divorcing Woman before consumation,"And if you divorce them before consummation, but after the fixation of a dower, then half of the dower (Is due to the wife), unless they remit it or (the man's half) is remitted by him in whose hands is the marriage tie; and the remission (of the man's half) is the nearest to righteousness",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
288,2,237,????????,???????,zurriyyatun ,Fixation of Dower,Divorce compensation,"And if you divorce them before consummation, but after the fixation of a dower, then half of the dower (Is due to the wife), unless they remit it or (the man's half) is remitted by him in whose hands is the marriage tie; and the remission (of the man's half) is the nearest to righteousness",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,2,231,????????,???????,zurriyyatun ,Allah,Remember Allah's blessing and His books and wisdom,"Do not treat Allah.s Signs as a jest, but remember Allah's favours on you, and that which He sent down to you of the Book and Wisdom, for your instruction.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,2,233,????????,???????,zurriyyatun ,Allah,Allah sees all that you do,Fear Allah and know that Allah sees well what ye do.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,2,233,????????,???????,zurriyyatun ,Deeds,Allah sees all that you do,Fear Allah and know that Allah sees well what ye do.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301,2,238,????????,???????,zurriyyatun ,Allah,Obedience to Allah in prayer,"Guard strictly your (habit of) prayers, especially the Middle Prayer; (Some Ulema consider this to be Asr prayer). And stand before Allah in obedience",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,2,230,????????,???????,zurriyyatun ,Three Divorce,No Remarriaying Wife Unless She Marries and Divorces ,"If a husband divorces his wife (thrice), He cannot, after that, re-marry her until after she has married another husband and He has divorced her. In that case there is no sin on either of them provided that they keep the limits of Allah.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,2,230,????????,???????,zurriyyatun ,Wife,No Remarriaying Wife Unless She Marries and Divorces ,"If a husband divorces his wife (thrice), He cannot, after that, re-marry her until after she has married another husband and He has divorced her. In that case there is no sin on either of them provided that they keep the limits of Allah.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
308,2,239,????????,???????,zurriyyatun ,Enemy,Prayer in Fear ,"If ye fear (an enemy), pray on foot, or riding, but when ye are in security remember Allah in the manner He has taught you and which you did not know before",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,2,233,????????,???????,zurriyyatun ,Discrimination Between Men & Women,No Discrimination on Burden Related to Child,"No person shall have a burden laid on him greater than he can bear. No mother shall be Treated unfairly on account of her child. Nor father on account of his child, an heir shall be responsible in the same way",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318,2,240,????????,???????,zurriyyatun ,Abrogation,Maintenance of Widow,Scholars are of the opinion that this ayat was abrogated with ayat 4;12 and 2:234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,2,232,????????,???????,zurriyyatun ,Allah,Belief in Allah & Last Day,The admonition for not preventing wife to marry their husband is for all those who believe in Allah and the Last Day,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,2,232,????????,???????,zurriyyatun ,Allah,Allah knows and you don’t,The admonition for not preventing wife to marry their husband is for all those who believe in Allah and the Last Day,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,2,232,????????,???????,zurriyyatun ,Fundamentals of Faith,Belief in Allah & Last Day,The admonition for not preventing wife to marry their husband is for all those who believe in Allah and the Last Day,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,2,233,????????,???????,zurriyyatun ,Numbers,Two Years of suckling,"The mothers shall give suckle to their children for two whole years, if the father desires to complete the term. But he shall bear the cost of their food and clothing on equitable terms.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232,2,235,????????,???????,zurriyyatun ,Allah,Allah > Know > Allah Know That You will Remember the Widows You Wish to Marry,"There is no blame on you if you hint of marriage or conceal it. Allah knows that you will remember them: But do not make a secret promise with them except in in speaking in Honourable sayings, nor resolve on the knot of marriage untill the term prescribed is fulfilled.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239,2,235,????????,???????,zurriyyatun ,Iddat,Marriage to a Widow,"There is no blame on you if you hint of marriage or conceal it. Allah knows that you will remember them: But do not make a secret promise with them except in in speaking in Honourable sayings, nor resolve on the knot of marriage untill the term prescribed is fulfilled.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
326,2,240,????????,???????,zurriyyatun ,Husband,Obligation towards wife,Those of you who die and leave widows should bequeath for their widows a year's maintenance and residence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
329,2,240,????????,???????,zurriyyatun ,Maintenance of Widow,Maintenance of Widow,Those of you who die and leave widows should bequeath for their widows a year's maintenance and residence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,2,234,????????,???????,zurriyyatun ,Death,Waiting Period for a Widow,"Those who die, the Waiting period for widow is 4 months and 10 days (For pregnant widow - waiting ends when she delivers). After the waiting period, the widow can remarry",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,2,234,????????,???????,zurriyyatun ,Iddat,Waiting Period for a Widow,"Those who die, the Waiting period for widow is 4 months and 10 days (For pregnant widow - waiting ends when she delivers). After the waiting period, the widow can remarry",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,2,234,????????,???????,zurriyyatun ,Mourning for Widow,Four Months and Ten Days is Mourning,"Those who die, the Waiting period for widow is 4 months and 10 days (For pregnant widow - waiting ends when she delivers). After the waiting period, the widow can remarry",Need Hadith Reference,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224,2,234,????????,???????,zurriyyatun ,Numbers,Four Months and Ten Days is Waiting Period for widow,"Those who die, the Waiting period for widow is 4 months and 10 days (For pregnant widow - waiting ends when she delivers). After the waiting period, the widow can remarry",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230,2,234,????????,???????,zurriyyatun ,Widow,Waiting Period for a Widow,"Those who die, the Waiting period for widow is 4 months and 10 days (For pregnant widow - waiting ends when she delivers). After the waiting period, the widow can remarry",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505,2,250,?????????,?????????,zurriyyatun ,Army,Fighting Goliath,"When Saul'a army advanced to meet Goliath and his forces, they prayed: ""Our Lord! Pour on us patience and make our steps firm: Help us against those who disbelieve",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
514,2,250,?????????,?????????,zurriyyatun ,Hosts,Fighting Goliath,"When Saul'a army advanced to meet Goliath and his forces, they prayed: ""Our Lord! Pour on us patience and make our steps firm: Help us against those who disbelieve",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
255,2,235,???????,???????,zurriyyatun ,Until,Prescribed Term for waiting,"There is no blame on you if you hint of marriage or conceal it. Allah knows that you will remember them: But do not make a secret promise with them except in in speaking in Honourable sayings, nor resolve on the knot of marriage untill the term prescribed is fulfilled.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245,2,235,???????,???????,zurriyyatun ,Most Forbearing,Attribute/Names of Allah,"Allah is Oft-forgiving, Most Forbearing.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,2,230,???????,???????,zurriyyatun ,Limits of Allah,Keeping the Limits of Allah,Allah has made clear His limits for the people who knows,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
328,2,240,????????,????????,zurriyyatun ,Leave,Widow leaving residence of husband,Those of you who die and leave widows should bequeath for their widows a year's maintenance and residence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
461,2,248,?????????,?????????,zurriyyatun ,Lord,Proof of Saul's kingship,"The Prophet said that as proof of Saul's authority there shall come to you the Ark wherein is tranquility from your Lord, and the relics left by the family of Moses and Aaron, carried by angels",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437,2,247,???????,???????,zurriyyatun ,Increase,Justification for choosing Saul as king,"The Prophet said: ""(Allah) hath Chosen him (Saul) above you, and has increased him abundantly in knowledge and physique and that grants His kingdom to whom He wills.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
379,2,244,??????? ???????,??????? ???????,zurriyyatun ,Way of Allah,Fighting in the Way of Allah,"Fight in the way of Allah and know that Allah is All Hearer, All Knower",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423,2,246,??????? ???????,??????? ???????,zurriyyatun ,Way of Allah,Asking to fight in the way of Allah,"The chiefs of the Children of Israel, who came after Moses, asked one of their prophet to appoint a king for them so that they can fight in the way of Allah",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
518,2,250,????????,????????,zurriyyatun ,Saul,Supplication of Saul,"When Saul'a army advanced to meet Goliath and his forces, they prayed: ""Our Lord! Pour on us patience and make our steps firm: Help us against those who disbelieve",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,2,230,??????????,??????????,zurriyyatun ,Divorce,Third & Final Divorce,"If a husband divorces his wife (thrice), He cannot, after that, re-marry her until after she has married another husband and He has divorced her. In that case there is no sin on either of them provided that they keep the limits of Allah.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,2,230,??????????,??????????,zurriyyatun ,Divorce,No Remarriaying Wife Unless She Marries and Divorces ,"If a husband divorces his wife (thrice), He cannot, after that, re-marry her until after she has married another husband and He has divorced her. In that case there is no sin on either of them provided that they keep the limits of Allah.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264,2,236,???????????,???????????,zurriyyatun ,Divorce,Divorcing Woman before consumation,"There is no blame on you if you divorce women before consummation or the fixation of their dower; but bestow on them (a suitable gift), the wealthy according to his means, and the poor according to his means;",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,2,232,???????????,???????????,zurriyyatun ,Divorce,Actions during divorce proceedings,"When you divorce women, and they fulfil the term of their ('Iddat), do not prevent them from marrying their (former) husbands, if they mutually agree on equitable terms.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,2,231,???????????,???????????,zurriyyatun ,Divorce,Reconciliation in divorce,"When you divorce women, and they fulfil the term of their ('Iddat), either take them back on equitable terms or set them free on equitable terms; but do not take them back to hur them or transgress against them",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,2,231,???????????,???????????,zurriyyatun ,Divorce,Actions during divorce proceedings,"When you divorce women, and they fulfil the term of their ('Iddat), either take them back on equitable terms or set them free on equitable terms; but do not take them back to hur them or transgress against them",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285,2,237,????????????,????????????,zurriyyatun ,Divorce,Divorcing Woman before consumation,"And if you divorce them before consummation, but after the fixation of a dower, then half of the dower (Is due to the wife), unless they remit it or (the man's half) is remitted by him in whose hands is the marriage tie; and the remission (of the man's half) is the nearest to righteousness",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241,2,235,??????,??????,zurriyyatun ,Know,Know > Allah > Allah Know That You will Remember the Widows You Wish to Marry,"There is no blame on you if you hint of marriage or conceal it. Allah knows that you will remember them: But do not make a secret promise with them except in in speaking in Honourable sayings, nor resolve on the knot of marriage untill the term prescribed is fulfilled.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
410,2,246,???????,???????,zurriyyatun ,Knowledge,Allah knows the wrong Doers,Allah has full knowledge of the wrong doers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
428,2,247,???????,???????,zurriyyatun ,All Knower,Attribute/Names of Allah,"Allah is All Encompassing, All Knower",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246,2,235,???????,???????,zurriyyatun ,Oft Forgiving,Attribute/Names of Allah,"Allah is Oft-forgiving, Most Forbearing.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315,2,239,??????????,??????????,zurriyyatun ,Remember,Remembering Allah in prayer,"If ye fear (an enemy), pray on foot, or riding, but when ye are in security remember Allah in the manner He has taught you and which you did not know before",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525,2,251,??????,??????,zurriyyatun ,Bounty,Allah is Full of Bounty,Allah is full of bounty to all the worlds.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
324,2,240,????????,????????,zurriyyatun ,Do,Widow can decide for herself,"If the widoe leave (The residence), there is no sin on them with what they do with themselves, provided it is reasonable",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
377,2,244,????????,????????,zurriyyatun ,Fight,Fighting in the Way of Allah,"Fight in the way of Allah and know that Allah is All Hearer, All Knower",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
488,2,249,???????,???????,zurriyyatun ,Little,Testing army of Saul,"When Talut (Saul) set forth with the armies, he said: ""(Allah) will test you at the river: if any drinks of its water, he is not of me: Only those who taste not of it go with me: A mere sip out of the hand is excused."" but they all drank of it, except a few.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
411,2,246,????????,????????,zurriyyatun ,Little,Turning back on prescribed fighting,"When fighting was prescribed for the Children of Israel they turned away, except a small band among them.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
