titels,prices,size,url,main_category,sub_category,sub_sub_category,color,image_color,description,thumbnail,color_gallery_images,marka,all_category,seller_name,seller_logo,seller_rataings,seller_followers,seller_rewards,unit,min_purchase_qty,barcode,refundable,video_url,discount_date_from,discount_date_to,discount_percentage,stock,unique_sku,meta_description,meta_title,status
"['Şanslı Ayakkabıcılık Kadın Sarı Çizgili Kalın Topuklu Ayakkabı Çizgili 13p ', 'Şanslı Ayakkabıcılık Kadın Gümüş Siyah Çizgili Kalın Topuk Ayakkabı Çizgili 13p ', 'Şanslı Ayakkabıcılık Kadın Gümüş Çizgilii Kalın Topuk Çizgili 13p ', 'Şanslı Ayakkabıcılık Kadın Ten Rugan Kalın Topuk Çizgili 13p ']","['259', '259', '259', '246.05']","[['35', '36', '37', '38', '39', '40'], ['35', '36', '37', '39', '40'], ['35', '36', '37', '38', '39', '40'], ['35', '36', '37', '38', '39', '40']]",https://www.trendyol.com/sansli-ayakkabicilik/kadin-sari-cizgili-kalin-topuklu-ayakkabi-p-105120347,Women,Shoes,Heels,"['Sarı', 'Gümüş Siyah', 'Gümüş Ten', 'Ten']","['image15079.webp', 'image15080.webp', 'image15081.webp', 'image15082.webp']","Şanslı Ayakkabıcılık Kadın Sarı Çizgili Kalın Topuklu Ayakkabı<br>Ayakkabılarımız a sınıfı kalite ve kendi imalatımızdır. 100% yerli üründür. Bütün ürünlerimiz özel olarak tasarlanmıştır.<br>Bu üründen en fazla 10 adet sipariş verilebilir. 10 adetin üzerindeki siparişleri Trendyol iptal etme hakkını saklı tutar.<br>Kampanya fiyatından satılmak üzere 5 adetten az stok bulunmaktadır.<br>İncelemiş olduğunuz ürünün satış fiyatını satıcı belirlemektedir.<br>Bu ürün indirim kampanyasına dahil değildir.<br>Bir ürün, birden fazla satıcı tarafından satılabilir. Birden fazla satıcı tarafından satışa sunulan ürünlerin satıcıları ürün için belirledikleri fiyata, satıcı puanlarına, teslimat statülerine, ürünlerdeki promosyonlara, kargonun bedava olup olmamasına ve ürünlerin hızlı teslimat ile teslim edilip edilememesine, ürünlerin stok ve kategorileri bilgilerine göre sıralanmaktadır.<br>","['image15083.webp', 'image15084.webp', 'image15085.webp', 'image15086.webp']","[['image15087.webp', 'image15088.webp', 'image15089.webp', 'image15090.webp', 'image15091.webp', 'image15092.webp', 'image15093.webp'], ['image15094.webp', 'image15095.webp', 'image15096.webp', 'image15097.webp', 'image15098.webp', 'image15099.webp', 'image15100.webp'], ['image15101.webp', 'image15102.webp', 'image15103.webp', 'image15104.webp', 'image15105.webp', 'image15106.webp', 'image15107.webp'], ['image15108.webp', 'image15109.webp', 'image15110.webp', 'image15111.webp', 'image15112.webp', 'image15113.webp', 'image15114.webp']]",ŞANSLI AYAKKABICILIK,"['Anasayfa', 'Kadın', 'Ayakkabı', 'Topuklu Ayakkabı', 'Abiye Ayakkabı']",ŞANSLI AYAKKABICILIK,https://cdn.dsmcdn.com/seller-store/uploads/322190/af3d3698-e592-44dc-a7b2-dd90d9b6d30c.webp,8.3,,[],Piece,1,,0,,,,0,100,,,,1
"['Tripy Kadın Taş Detaylı Topuklu Ayakkabı TRPY300022 ', 'Tripy Kadın Taş Detaylı Topuklu Ayakkabı TRPY300022 ', 'Tripy Kadın Taş Detaylı Topuklu Ayakkabı TRPY300022 ']","['259.14', '259.14', '259.14']","[['36', '37', '38', '39', '40'], ['36'], ['36', '37', '38', '39', '40']]",https://www.trendyol.com/tripy/kadin-tas-detayli-topuklu-ayakkabi-p-267285212,Women,Shoes,Heels,"['Lila', 'Bej', 'Siyah']","['image15115.webp', 'image15116.webp', 'image15117.webp']","Tripy Kadın Taş Detaylı Topuklu Ayakkabı<br>Renk : Lila Kalıp: Tam Kalıp.<br>Topuk Tipi: İnceTopuk<br>Topuk Yüksekliği : 8cm<br>Materyal: P.U.<br>Konsept çekimlerinde renkler ışık farklılığından dolayı değişiklik gösterebilir, stüdyo çekimlerindeki renkleri esas almanız önerilir.<br>Türkiye'de üretilmiştir.<br>Taşlı detayları ile şık olacak tüm özel günlerinizde tercih edeceksiniz.<br>Bu üründen en fazla 10 adet sipariş verilebilir. 10 adetin üzerindeki siparişleri Trendyol iptal etme hakkını saklı tutar.<br>Kampanya fiyatından satılmak üzere 5 adetten fazla stok sunulmuştur.<br>İncelemiş olduğunuz ürünün satış fiyatını satıcı belirlemektedir.<br>Bir ürün, birden fazla satıcı tarafından satılabilir. Birden fazla satıcı tarafından satışa sunulan ürünlerin satıcıları ürün için belirledikleri fiyata, satıcı puanlarına, teslimat statülerine, ürünlerdeki promosyonlara, kargonun bedava olup olmamasına ve ürünlerin hızlı teslimat ile teslim edilip edilememesine, ürünlerin stok ve kategorileri bilgilerine göre sıralanmaktadır.<br>","['image15118.webp', 'image15119.webp', 'image15120.webp']","[['image15121.webp', 'image15122.webp', 'image15123.webp', 'image15124.webp', 'image15125.webp', 'image15126.webp', 'image15127.webp', 'image15128.webp', 'image15129.webp', 'image15130.webp'], ['image15131.webp', 'image15132.webp', 'image15133.webp', 'image15134.webp'], ['image15135.webp', 'image15136.webp', 'image15137.webp', 'image15138.webp', 'image15139.webp']]",Tripy,"['Anasayfa', 'Kadın', 'Ayakkabı', 'Topuklu Ayakkabı', 'Abiye Ayakkabı', 'Tripy Abiye Ayakkabı']",TRİPY,https://cdn.dsmcdn.com/seller-store/uploads/112547/e07f5c01-7ac7-4c28-aa16-2e1ab028b3d7.webp,8.5,8.0B Takipçi,['https://cdn.dsmcdn.com/seller-store/resources/hizli-satici.svg'],Piece,1,,0,,,,0,100,,,,1
"['Daxtors T068 Günlük Klasik Topuklu Kadın Ayakkabı 22YDaATD1000004 ', 'Daxtors T068 Günlük Klasik Topuklu Kadın Ayakkabı 22YDaATD1000004 ', 'Daxtors T068 Günlük Klasik Topuklu Kadın Ayakkabı 22YDaATD1000004 ', 'Daxtors T068 Günlük Klasik Topuklu Kadın Ayakkabı 22YDaATD1000004 ']","['344.88', '344.88', '344.88', '344.88']","[['36', '37', '38', '39'], ['36', '39', '40'], ['36', '37', '38', '39', '40'], ['36', '37', '38', '39', '40']]",https://www.trendyol.com/daxtors/t068-gunluk-klasik-topuklu-kadin-ayakkabi-p-266819895,Women,Shoes,Heels,"['Siyah-Süet', 'Vizon', 'Vizon-Süet', 'Siyah']","['image15140.webp', 'image15141.webp', 'image15142.webp', 'image15143.webp']","Daxtors T068 Günlük Klasik Topuklu Kadın Ayakkabı<br>Daxtors T068 Günlük Klasik Topuklu Kadın Ayakkabı<br>Bu üründen en fazla 10 adet sipariş verilebilir. 10 adetin üzerindeki siparişleri Trendyol iptal etme hakkını saklı tutar.<br>Kampanya fiyatından satılmak üzere 5 adetten fazla stok sunulmuştur.<br>İncelemiş olduğunuz ürünün satış fiyatını satıcı belirlemektedir.<br>Bir ürün, birden fazla satıcı tarafından satılabilir. Birden fazla satıcı tarafından satışa sunulan ürünlerin satıcıları ürün için belirledikleri fiyata, satıcı puanlarına, teslimat statülerine, ürünlerdeki promosyonlara, kargonun bedava olup olmamasına ve ürünlerin hızlı teslimat ile teslim edilip edilememesine, ürünlerin stok ve kategorileri bilgilerine göre sıralanmaktadır.<br>","['image15144.webp', 'image15145.webp', 'image15146.webp', 'image15147.webp']","[['image15148.webp', 'image15149.webp', 'image15150.webp', 'image15151.webp', 'image15152.webp', 'image15153.webp'], ['image15154.webp', 'image15155.webp', 'image15156.webp', 'image15157.webp', 'image15158.webp', 'image15159.webp'], ['image15160.webp', 'image15161.webp', 'image15162.webp', 'image15163.webp', 'image15164.webp', 'image15165.webp'], ['image15166.webp', 'image15167.webp', 'image15168.webp', 'image15169.webp', 'image15170.webp', 'image15171.webp']]",Daxtors,"['Anasayfa', 'Kadın', 'Ayakkabı', 'Topuklu Ayakkabı', 'Klasik Topuklu Ayakkabı', 'Daxtors Klasik Topuklu Ayakkabı']",DAXTORS,https://cdn.dsmcdn.com/seller-store/uploads/110656/36811652-5077-407a-ac66-130899c57fd7.jpeg,9.3,89.9B Takipçi,[],Piece,1,,0,,,,0,100,,,,1
"['DİVOLYA Sahra Lila Topuklu Günlük Kullanım Ayakkabı ', 'DİVOLYA Sahra Siyah Topuklu Günlük Kullanım Ayakkabı ', 'DİVOLYA Sahra Siyah Kırışık Topuklu Günlük Kullanım Ayakkabı ']","['245.96', '170.42', '170.42']","[['36', '37', '38', '39', '40'], ['37'], ['40']]",https://www.trendyol.com/divolya/sahra-lila-topuklu-gunluk-kullanim-ayakkabi-p-275270425,Women,Shoes,Heels,"['Lila', 'Siyah Cilt', 'Siyah Kırışık']","['image15172.webp', 'image15173.webp', 'image15174.webp']","DİVOLYA Sahra Lila Topuklu Günlük Kullanım Ayakkabı<br>Materyal: Suni Deri<br>Topuk Yüksekliği: 8 CM<br>Kalıp: -Tam Kalıp<br>Yerli Üretim<br>Bu üründen en fazla 10 adet sipariş verilebilir. 10 adetin üzerindeki siparişleri Trendyol iptal etme hakkını saklı tutar.<br>Kampanya fiyatından satılmak üzere 100 adetten fazla stok sunulmuştur.<br>İncelemiş olduğunuz ürünün satış fiyatını satıcı belirlemektedir.<br>Listelenen fiyat 30 Mayıs 2022 tarihine kadar geçerlidir.<br>Bir ürün, birden fazla satıcı tarafından satılabilir. Birden fazla satıcı tarafından satışa sunulan ürünlerin satıcıları ürün için belirledikleri fiyata, satıcı puanlarına, teslimat statülerine, ürünlerdeki promosyonlara, kargonun bedava olup olmamasına ve ürünlerin hızlı teslimat ile teslim edilip edilememesine, ürünlerin stok ve kategorileri bilgilerine göre sıralanmaktadır.<br>","['image15175.webp', 'image15176.webp', 'image15177.webp']","[['image15178.webp', 'image15179.webp', 'image15180.webp', 'image15181.webp', 'image15182.webp', 'image15183.webp'], ['image15184.webp', 'image15185.webp', 'image15186.webp', 'image15187.webp', 'image15188.webp', 'image15189.webp'], ['image15190.webp', 'image15191.webp', 'image15192.webp', 'image15193.webp', 'image15194.webp', 'image15195.webp']]",Divolya,"['Anasayfa', 'Kadın', 'Ayakkabı', 'Topuklu Ayakkabı', 'Klasik Topuklu Ayakkabı']",Divolya,https://cdn.dsmcdn.com/seller-store/uploads/329217/05247b6d-6124-4f3b-8553-429e8b0bf5cd.jpeg,8.7,26.1B Takipçi,[],Piece,1,,0,,,,0,100,,,,1
"['Fox Shoes Bej Kalın Platform Topuklu Kadın Ayakkabı M282061509 ', 'Fox Shoes Turuncu Kalın Platform Topuklu Kadın Ayakkabı M282061509 ', 'Fox Shoes Beyaz Kalın Platform Topuklu Kadın Ayakkabı M282061509 ', 'Fox Shoes Siyah Kalın Platform Topuklu Kadın Ayakkabı M282061509 ']","['339.99', '339.99', '339.99', '339.99']","[['36', '37', '38', '39', '40'], ['37', '38', '39', '40'], ['37', '38', '39', '40'], ['37', '38', '39', '40']]",https://www.trendyol.com/fox-shoes/bej-kalin-platform-topuklu-kadin-ayakkabi-m282061509-p-246789839,Women,Shoes,Heels,"['Bej-Suni Deri', 'Turuncu', 'Beyaz', 'Siyah']","['image15196.webp', 'image15197.webp', 'image15198.webp', 'image15199.webp']","Fox Shoes Bej Kalın Platform Topuklu Kadın Ayakkabı M282061509<br>Malzeme:Suni Deri Taban: Platform Neolit Topuk Yüksekliği: 10 cm Ürünlerimiz Türkiye'de üretilmektedir.<br>Bu üründen en fazla 10 adet sipariş verilebilir. 10 adetin üzerindeki siparişleri Trendyol iptal etme hakkını saklı tutar.<br>Kampanya fiyatından satılmak üzere 5 adetten az stok bulunmaktadır.<br>İncelemiş olduğunuz ürünün satış fiyatını satıcı belirlemektedir.<br>Bir ürün, birden fazla satıcı tarafından satılabilir. Birden fazla satıcı tarafından satışa sunulan ürünlerin satıcıları ürün için belirledikleri fiyata, satıcı puanlarına, teslimat statülerine, ürünlerdeki promosyonlara, kargonun bedava olup olmamasına ve ürünlerin hızlı teslimat ile teslim edilip edilememesine, ürünlerin stok ve kategorileri bilgilerine göre sıralanmaktadır.<br>","['image15200.webp', 'image15201.webp', 'image15202.webp', 'image15203.webp']","[['image15204.webp', 'image15205.webp', 'image15206.webp', 'image15207.webp', 'image15208.webp', 'image15209.webp', 'image15210.webp', 'image15211.webp', 'image15212.webp'], ['image15213.webp', 'image15214.webp', 'image15215.webp', 'image15216.webp', 'image15217.webp', 'image15218.webp', 'image15219.webp', 'image15220.webp', 'image15221.webp'], ['image15222.webp', 'image15223.webp', 'image15224.webp', 'image15225.webp', 'image15226.webp', 'image15227.webp', 'image15228.webp', 'image15229.webp', 'image15230.webp', 'image15231.webp'], ['image15232.webp', 'image15233.webp', 'image15234.webp', 'image15235.webp', 'image15236.webp', 'image15237.webp', 'image15238.webp', 'image15239.webp', 'image15240.webp', 'image15241.webp']]",Fox Shoes,"['Anasayfa', 'Kadın', 'Ayakkabı', 'Topuklu Ayakkabı', 'Klasik Topuklu Ayakkabı', 'Fox Shoes Klasik Topuklu Ayakkabı']",Fox,https://cdn.dsmcdn.com/seller-store/uploads/107292/b0c8870d-52db-497d-9204-f82c78589cfb.jpeg,9.4,32.0B Takipçi,['https://cdn.dsmcdn.com/seller-store/resources/hizli-satici.svg'],Piece,1,,0,,,,0,100,,,,1
['Oleg Cassini Kadın Fildişi Rengi Tül Detaylı Topuklu Gelin Ayakkabısı MARION BRIDAL MARION BRIDAL_IVORY '],['641.96'],"[['36', '38', '39', '40']]",https://www.trendyol.com/oleg-cassini/kadin-fildisi-rengi-tul-detayli-topuklu-gelin-ayakkabisi-marion-bridal-p-37343240,Women,Shoes,Heels,[],[],"Oleg Cassini Kadın Fildişi Rengi Tül Detaylı Topuklu Gelin Ayakkabısı MARION BRIDAL<br>10,5 cm.<br>Bu üründen en fazla 10 adet sipariş verilebilir. 10 adetin üzerindeki siparişleri Trendyol iptal etme hakkını saklı tutar.<br>Kampanya fiyatından satılmak üzere 5 adetten az stok bulunmaktadır.<br>İncelemiş olduğunuz ürünün satış fiyatını satıcı belirlemektedir.<br>Bir ürün, birden fazla satıcı tarafından satılabilir. Birden fazla satıcı tarafından satışa sunulan ürünlerin satıcıları ürün için belirledikleri fiyata, satıcı puanlarına, teslimat statülerine, ürünlerdeki promosyonlara, kargonun bedava olup olmamasına ve ürünlerin hızlı teslimat ile teslim edilip edilememesine, ürünlerin stok ve kategorileri bilgilerine göre sıralanmaktadır.<br>",['image15242.webp'],"[['image15243.webp', 'image15244.webp']]",Oleg Cassini,"['Anasayfa', 'Kadın', 'Ayakkabı', 'Topuklu Ayakkabı', 'Klasik Topuklu Ayakkabı', 'Oleg Cassini Klasik Topuklu Ayakkabı']",Oleg Cassini,https://cdn.dsmcdn.com/seller-store/uploads/4365/5fe1f00d-009c-49d3-9dd2-c7577c82e017.webp,6.7,9.9B Takipçi,[],Piece,1,,0,,,,0,100,,,,1
['mytopuk Sinemis Gümüş Taşlı Kadın Lux Topuklu Ayakkabı 5511245877443314719 '],['211.95'],"[['36', '37', '38', '39', '40']]",https://www.trendyol.com/mytopuk/sinemis-gumus-tasli-kadin-lux-topuklu-ayakkabi-p-303107122,Women,Shoes,Heels,[],[],"mytopuk Sinemis Gümüş Taşlı Kadın Lux Topuklu Ayakkabı<br>Metaryel - Lux Suni Deri Kalıp - Tam kalıp Taban boyu - 7 cm Kullanım - Günlük<br>Bu üründen en fazla 10 adet sipariş verilebilir. 10 adetin üzerindeki siparişleri Trendyol iptal etme hakkını saklı tutar.<br>Kampanya fiyatından satılmak üzere 5 adetten fazla stok sunulmuştur.<br>İncelemiş olduğunuz ürünün satış fiyatını satıcı belirlemektedir.<br>Listelenen fiyat 31 Mayıs 2022 tarihine kadar geçerlidir.<br>Bir ürün, birden fazla satıcı tarafından satılabilir. Birden fazla satıcı tarafından satışa sunulan ürünlerin satıcıları ürün için belirledikleri fiyata, satıcı puanlarına, teslimat statülerine, ürünlerdeki promosyonlara, kargonun bedava olup olmamasına ve ürünlerin hızlı teslimat ile teslim edilip edilememesine, ürünlerin stok ve kategorileri bilgilerine göre sıralanmaktadır.<br>",['image15245.webp'],"[['image15246.webp', 'image15247.webp', 'image15248.webp', 'image15249.webp']]",MYTOPUK SHOES,"['Anasayfa', 'Kadın', 'Ayakkabı', 'Topuklu Ayakkabı', 'Klasik Topuklu Ayakkabı']",MYTOPUK SHOES,https://cdn.dsmcdn.com/seller-store/uploads/124287/f89641b9-10cf-4085-bc63-e682fc3981d2.jpeg,9.3,,[],Piece,1,,0,,,,0,100,,,,1
"['MYPOPPİSHOES Siyah 10 Cm Şeffaf Kadın Topuklu Ayakkabı 225123 ', 'MYPOPPİSHOES Gümüş 10 Cm Şeffaf Kadın Topuklu Ayakkabı 225123 ']","['409.90', '409.90']","[['36', '39'], ['39', '40']]",https://www.trendyol.com/mypoppishoes/siyah-10-cm-seffaf-kadin-topuklu-ayakkabi-p-238750040,Women,Shoes,Heels,"['Siyah', 'Gümüş']","['image15250.webp', 'image15251.webp']","MYPOPPİSHOES Siyah 10 Cm Şeffaf Kadın Topuklu Ayakkabı<br>-ÜRÜN STOK KODU:VİLMA<br>-RENK:SİYAH<br>-Topuk: 10 CM<br>-TAM KALIPTIR<br>-(TARAKLI AYAKLAR İÇİN BİR NUMARA BÜYÜK ÖNERİYORUZ)<br>Bu üründen en fazla 10 adet sipariş verilebilir. 10 adetin üzerindeki siparişleri Trendyol iptal etme hakkını saklı tutar.<br>Kampanya fiyatından satılmak üzere 5 adetten az stok bulunmaktadır.<br>İncelemiş olduğunuz ürünün satış fiyatını satıcı belirlemektedir.<br>Bir ürün, birden fazla satıcı tarafından satılabilir. Birden fazla satıcı tarafından satışa sunulan ürünlerin satıcıları ürün için belirledikleri fiyata, satıcı puanlarına, teslimat statülerine, ürünlerdeki promosyonlara, kargonun bedava olup olmamasına ve ürünlerin hızlı teslimat ile teslim edilip edilememesine, ürünlerin stok ve kategorileri bilgilerine göre sıralanmaktadır.<br>","['image15252.webp', 'image15253.webp']","[['image15254.webp', 'image15255.webp', 'image15256.webp', 'image15257.webp', 'image15258.webp', 'image15259.webp'], ['image15260.webp', 'image15261.webp', 'image15262.webp', 'image15263.webp', 'image15264.webp', 'image15265.webp']]",MY POPPİ SHOES,"['Anasayfa', 'Kadın', 'Ayakkabı', 'Topuklu Ayakkabı', 'Klasik Topuklu Ayakkabı']",MY POPPİ SHOES,https://cdn.dsmcdn.com/seller-store/uploads/112065/beac0962-3536-4758-aef6-0a2ade0b68af.jpeg,8,9.3B Takipçi,['https://cdn.dsmcdn.com/seller-store/resources/hizli-satici.svg'],Piece,1,,0,,,,0,100,,,,1
"['Miss Papatya Ayakkabı Misspapatya Vanni Beyaz Şeffaf Topuklu Ayakkabı VN-1700 ', 'Miss Papatya Ayakkabı Misspapatya Vanni Siyah Şeffaf Topuklu Ayakkabı VN-1700 ', 'Miss Papatya Ayakkabı Misspapatya Vanni Krem Şeffaf Topuklu Ayakkabı VN-1700 ', 'Miss Papatya Ayakkabı Misspapatya Vanni Gri Şeffaf Topuklu Ayakkabı VN-1700 ']","['290', '290', '290', '290']","[['36', '37', '38', '39', '40'], ['36', '37', '38', '39', '40'], ['36', '37', '38', '39', '40'], ['36', '37', '38', '39', '40']]",https://www.trendyol.com/miss-papatya-ayakkabi/misspapatya-vanni-beyaz-seffaf-topuklu-ayakkabi-p-113836302,Women,Shoes,Heels,"['beyaz', 'siyah', 'krem', 'gri']","['image15266.webp', 'image15267.webp', 'image15268.webp', 'image15269.webp']","Miss Papatya Ayakkabı Misspapatya Vanni Beyaz Şeffaf Topuklu Ayakkabı<br>renk : beyaz topuk boyu : 10<br>Bu üründen en fazla 10 adet sipariş verilebilir. 10 adetin üzerindeki siparişleri Trendyol iptal etme hakkını saklı tutar.<br>Kampanya fiyatından satılmak üzere 5 adetten fazla stok sunulmuştur.<br>İncelemiş olduğunuz ürünün satış fiyatını satıcı belirlemektedir.<br>Bir ürün, birden fazla satıcı tarafından satılabilir. Birden fazla satıcı tarafından satışa sunulan ürünlerin satıcıları ürün için belirledikleri fiyata, satıcı puanlarına, teslimat statülerine, ürünlerdeki promosyonlara, kargonun bedava olup olmamasına ve ürünlerin hızlı teslimat ile teslim edilip edilememesine, ürünlerin stok ve kategorileri bilgilerine göre sıralanmaktadır.<br>","['image15270.webp', 'image15271.webp', 'image15272.webp', 'image15273.webp']","[['image15274.webp', 'image15275.webp'], ['image15276.webp', 'image15277.webp', 'image15278.webp', 'image15279.webp'], ['image15280.webp', 'image15281.webp', 'image15282.webp', 'image15283.webp'], ['image15284.webp', 'image15285.webp', 'image15286.webp', 'image15287.webp']]",MissPapatya,"['Anasayfa', 'Kadın', 'Ayakkabı', 'Topuklu Ayakkabı', 'Klasik Topuklu Ayakkabı']",MissPapatya,https://cdn.dsmcdn.com/seller-store/uploads/253902/678f3042-daac-4cdf-88bb-e677d56f54f5.jpeg,8.4,2.5B Takipçi,[],Piece,1,,0,,,,0,100,,,,1
"['Gökhan Talay Beliz Kadın Stiletto Topuklu Ayakkabı 4055 ', 'Gökhan Talay Beliz Kadın Stiletto Topuklu Ayakkabı 4055 ', 'Gökhan Talay Beliz Kadın Stiletto Topuklu Ayakkabı 4055 ', 'Gökhan Talay Beliz Kadın Stiletto Topuklu Ayakkabı 4055 ', 'Gökhan Talay Beliz Kadın Stiletto Topuklu Ayakkabı 4055 ', 'Gökhan Talay Beliz Kadın Stiletto Topuklu Ayakkabı 4055 ', 'Gökhan Talay Beliz Kadın Stiletto Topuklu Ayakkabı 4055 ', 'Gökhan Talay Beliz Kadın Stiletto Topuklu Ayakkabı 4055 ', 'Gökhan Talay Beliz Kadın Stiletto Topuklu Ayakkabı 4055 ']","['278.99', '259.46', '259.46', '259.46', '278.99', '299.99', '259.46', '299.99', '259.46']","[['36'], ['36', '37', '38', '39', '40'], ['36', '37', '39'], ['36', '37', '38', '39', '40'], ['36', '40'], ['37', '38', '39', '40'], ['36', '37', '38', '39', '40'], ['38', '39', '40'], ['36', '37', '38', '39', '40']]",https://www.trendyol.com/gokhan-talay/beliz-kadin-stiletto-topuklu-ayakkabi-p-274265992,Women,Shoes,Heels,"['Kırmızı Cilt', 'BEYAZ CİLT', 'Lila Cilt', 'Çimen Yeşili Cilt', 'Ten Cilt', 'SİYAH SÜET', 'SİYAH CİLT', 'Nude Süet', 'Mor Cilt']","['image15288.webp', 'image15289.webp', 'image15290.webp', 'image15291.webp', 'image15292.webp', 'image15293.webp', 'image15294.webp', 'image15295.webp', 'image15296.webp']","Gökhan Talay Beliz Kadın Stiletto Topuklu Ayakkabı<br>KALIP BİLGİSİ: Tam kalıptır<br>TOPUK YÜKSEKLİĞİ: 8 CM'dir<br>DIŞ MALZEME :1. Kalite vegan deri<br>TOPUK TİPİ: İnce topuk<br>TABAN MALZEMESİ: Neolit Taban<br>*Gökhan Talay Markalı ürünlerde kullanılan tüm malzemeler sağlığınız için uygun malzemeler kullanılarak üretilmiş ve gerekli testlerden geçirilmiştir.Güvenle kullanabilirsiniz<br>Bu üründen en fazla 10 adet sipariş verilebilir. 10 adetin üzerindeki siparişleri Trendyol iptal etme hakkını saklı tutar.<br>Kampanya fiyatından satılmak üzere 5 adetten az stok bulunmaktadır.<br>İncelemiş olduğunuz ürünün satış fiyatını satıcı belirlemektedir.<br>Bir ürün, birden fazla satıcı tarafından satılabilir. Birden fazla satıcı tarafından satışa sunulan ürünlerin satıcıları ürün için belirledikleri fiyata, satıcı puanlarına, teslimat statülerine, ürünlerdeki promosyonlara, kargonun bedava olup olmamasına ve ürünlerin hızlı teslimat ile teslim edilip edilememesine, ürünlerin stok ve kategorileri bilgilerine göre sıralanmaktadır.<br>","['image15297.webp', 'image15298.webp', 'image15299.webp', 'image15300.webp', 'image15301.webp', 'image15302.webp', 'image15303.webp', 'image15304.webp', 'image15305.webp']","[['image15306.webp', 'image15307.webp', 'image15308.webp', 'image15309.webp', 'image15310.webp', 'image15311.webp', 'image15312.webp', 'image15313.webp', 'image15314.webp'], ['image15315.webp', 'image15316.webp', 'image15317.webp', 'image15318.webp', 'image15319.webp', 'image15320.webp'], ['image15321.webp', 'image15322.webp', 'image15323.webp', 'image15324.webp', 'image15325.webp'], ['image15326.webp', 'image15327.webp', 'image15328.webp', 'image15329.webp', 'image15330.webp', 'image15331.webp'], ['image15332.webp', 'image15333.webp', 'image15334.webp', 'image15335.webp', 'image15336.webp', 'image15337.webp'], ['image15338.webp', 'image15339.webp', 'image15340.webp', 'image15341.webp', 'image15342.webp', 'image15343.webp', 'image15344.webp', 'image15345.webp', 'image15346.webp'], ['image15347.webp', 'image15348.webp', 'image15349.webp', 'image15350.webp', 'image15351.webp', 'image15352.webp', 'image15353.webp', 'image15354.webp', 'image15355.webp'], ['image15356.webp', 'image15357.webp', 'image15358.webp', 'image15359.webp', 'image15360.webp', 'image15361.webp'], ['image15362.webp', 'image15363.webp', 'image15364.webp', 'image15365.webp', 'image15366.webp', 'image15367.webp']]",Gökhan Talay,"['Anasayfa', 'Kadın', 'Ayakkabı', 'Topuklu Ayakkabı', 'Klasik Topuklu Ayakkabı', 'Gökhan Talay Klasik Topuklu Ayakkabı']",Gökhan Talay,https://cdn.dsmcdn.com/seller-store/uploads/105023/32933ef7-c6b4-4385-a594-0a5036212240.jpeg,9.2,21.4B Takipçi,['https://cdn.dsmcdn.com/seller-store/resources/hizli-satici.svg'],Piece,1,,0,,,,0,100,,,,1
